"orderId","orderGUID","orderPaymentAmount","orderDate","orderPaymentType","latitude","longitude"
"2433","7850af64-80de-4fc8-b9cf-5db1999b35cd","111.83","2015-02-04 12:22:42","BOX_CARD","-37.455382","137.726346"
"2434","16d57a4b-8c2d-4477-9304-05035af0845b","125.39","2016-10-26 05:04:08","CREDIT_CARD","23.946409","-123.890599"
"2435","453b91e4-1d1d-4acf-9a06-c87ef53a536f","342.22","2018-04-20 02:53:02","CREDIT_CARD","-68.178153","41.600668"
"2436","4eca2a4c-180d-430f-823f-07555ce68df5","90.67","2020-02-23 01:29:57","WIN_CARD","-84.762668","-173.380542"
"2437","5af4d2f4-ede4-49cc-b172-bcede6d324a4","341.1","2017-03-30 12:36:59","EUR","-60.037849","60.361833"
"2438","e95c3b8a-4f2f-46a0-a3d5-49de1bc1efe0","42.95","2014-06-27 09:30:16","CREDIT_CARD","0.07705","43.413946"
"2439","55cd733d-ca2d-40e1-a5a5-3794d8e5b7a3","170.92","2017-10-20 04:49:55","EUR","-14.443851","56.500708"
"2440","a5329403-b0da-4d1c-b018-0e40658ffaa7","147.59","2017-06-03 02:17:22","MULTINET","-69.98263","143.247322"
"2441","f3565ae8-c907-4885-9ab8-954b0589e47f","0.28","2019-08-23 07:27:38","CAD","-11.500098","-161.004109"
"2442","48308101-1a32-4eb4-97df-0cf5c084f5a4","192.2","2020-01-17 05:48:57","WIN_CARD","-12.729613","139.934757"
"2443","6dc8e390-c1df-4ce6-b65d-af0f07e10c6b","48.55","2014-05-30 09:44:25","USD","28.705809","0.743814"
"2444","db20ca99-bd80-4443-ae14-0850ecd4fec8","225.52","2014-05-10 05:02:53","MULTINET","-31.518829","-81.720282"
"2445","a1cdb382-9553-4495-bd54-02a18f4c2bff","189.05","2020-02-01 06:37:47","SODEXO","-52.397418","-60.34327"
"2446","a9c496ba-1bc8-45c7-b7eb-78e6a9b7d894","162.26","2020-10-03 09:32:55","MULTINET","71.361126","-50.37052"
"2447","f827be4d-ddf9-4ec4-a8cb-4763f7816996","50.94","2018-05-26 09:06:35","MULTINET","30.42287","71.585516"
"2448","c6857c6d-6ea5-46de-9718-13fdd91d8029","245.77","2018-04-16 09:35:13","WIN_CARD","87.743206","-12.645213"
"2449","89535233-e38d-4a0d-9f4a-47100f83ba79","69.12","2017-05-14 08:11:56","SODEXO","-52.52343","10.413159"
"2450","a9bc1a60-c6ec-4855-9274-12ba84fd3e44","267.68","2016-04-10 05:56:40","SET_CARD","-52.167216","43.040457"
"2451","2705fa93-12b7-41db-ae14-197d28f6f8ea","91.43","2017-07-31 05:48:53","EUR","-9.497341","95.772569"
"2452","a546c6cc-0504-48ca-a5be-b817f202e3e3","151.13","2016-10-17 10:22:22","WIN_CARD","-5.860955","-75.699853"
"2453","d1a6194c-03bb-4256-8be6-4853d85b39f8","93.96","2018-01-22 07:52:59","SET_CARD","14.362198","157.330808"
"2454","4eb2adc4-5c94-49b5-a0a4-d76045af6fb5","310.82","2014-02-28 08:03:47","CREDIT_CARD","29.991856","109.219724"
"2455","2a51e2c2-ba68-4fed-b09a-876a39a7e212","57.18","2017-11-12 07:00:39","SODEXO","-85.016005","28.97271"
"2456","6b50075d-2d69-4e17-9452-50e0ff8f9f2a","176.62","2020-03-26 04:30:12","MEAL_CARD","66.155388","-107.87354"
"2457","7e263953-f62c-45ce-9595-4628162559be","146","2015-04-06 09:21:19","MEAL_CARD","-59.849983","-100.599334"
"2458","98cad722-9f57-46c4-961d-36d02143abee","318.12","2016-02-07 11:59:43","CREDIT_CARD","3.996461","44.558498"
"2459","39e07e2d-d207-4b0e-a0a3-a4eb90188047","259","2017-10-23 06:45:56","USD","81.688123","143.934503"
"2460","df03c1c9-4fbd-4118-9d45-7d59d5f1f02e","211.89","2017-06-08 11:01:48","SODEXO","36.67677","139.629011"
"2461","c1aa05d0-64b9-490b-866a-89542b13ac3f","182.3","2014-05-28 06:49:18","MULTINET","2.771601","-27.5539"
"2462","05dc6e9c-68f0-4469-8bee-38bdaf28a574","20.92","2017-06-09 08:11:13","TL","-11.150484","-109.81193"
"2463","77582f6c-7354-45a6-8b3d-25967654fee6","348.46","2015-02-01 05:15:37","EUR","-70.957925","154.225981"
"2464","78cc8b07-e158-4b8c-bd29-b43f0b7abe16","116.17","2016-07-24 08:02:37","CAD","-8.830818","-136.519747"
"2465","5cd8f5f1-703c-4071-ab67-f62138e9dece","349.9","2018-09-03 01:32:19","WIN_CARD","-82.86017","-21.452613"
"2466","4db6b844-fc64-4c67-8ffd-4110c3f5e398","216.34","2017-06-08 06:58:16","CASH","-21.461377","158.696086"
"2467","d6e9b935-c112-40b2-b75f-31f8dbfa7717","92.05","2017-12-07 01:58:38","MULTINET","53.842882","-51.837918"
"2468","d87a2268-1cdd-4a14-93f5-97882e0ea6e0","70.84","2020-07-06 02:55:42","EUR","33.17696","177.941285"
"2469","f6f74225-b9f3-454b-aac0-908183ba36af","91.64","2014-07-03 03:45:32","SODEXO","-13.336224","-39.177779"
"2470","b3cf3ba4-fb8f-49d1-902e-c970b3b11738","100.41","2017-12-01 07:36:00","SODEXO","-74.053538","86.95602"
"2471","5327b181-9afd-4654-b0b3-151072051641","206.68","2017-11-23 06:01:54","EUR","51.577666","-45.704682"
"2472","61280ccb-b4b6-4e50-9a40-929779ff2793","322","2015-09-29 05:12:28","WIN_CARD","-11.563716","142.892693"
"2473","b7eddae9-ee4a-4481-9a65-90c5b3206c87","149.86","2019-05-18 07:48:15","MULTINET","-55.474552","139.870277"
"2474","fb030f05-f1ae-4576-a8de-706ca352d9f8","75.21","2019-02-15 04:40:50","SODEXO","84.744262","40.470369"
"2475","20230e77-0427-4efb-8e7d-5140f6e2cd14","346.94","2020-02-02 05:35:46","TL","89.099872","-96.512099"
"2476","cbd1424b-3cf6-42f3-8a44-a25d67583124","259.01","2016-08-15 11:46:42","MEAL_CARD","5.985734","22.328242"
"2477","239fa1b0-534c-46fd-bb20-108117e7ac7f","112.35","2020-03-24 02:14:01","MULTINET","-5.195956","129.097288"
"2478","c9229946-4c0c-4733-824a-f8fd09083c24","110.45","2016-10-11 07:43:30","BOX_CARD","88.50282","-91.42346"
"2479","dc75391b-8d17-461e-a318-c16e7d72c182","169.67","2019-10-12 07:27:30","CASH","-65.292442","-144.273471"
"2480","839fad09-bc82-404e-bc50-27735bc54141","223.85","2019-10-16 11:18:10","EUR","-38.135741","-96.468787"
"2481","da5bd66b-5f6f-49ae-9ad4-38b3efd2a657","58.53","2017-09-26 05:14:50","TL","65.107271","174.116684"
"2482","968c5168-0326-496a-b84f-7ffc22299b81","35.65","2017-11-24 04:59:01","CAD","-88.198808","124.757562"
"2483","07bd9d73-3bf0-4156-b850-49d7147a61a9","161.82","2019-02-13 07:35:54","SODEXO","-6.041616","-13.463338"
"2484","d42dd51d-9b8e-43de-a662-83ea931de1c7","104.51","2016-03-07 06:20:22","CASH","71.458768","-137.467902"
"2485","c6c2d02a-f880-4952-8ac5-f4831ebfd75f","251.98","2016-10-05 01:58:57","USD","-6.893148","12.32863"
"2486","528f6b3b-9882-40a2-a72b-77ab418f33d2","172.13","2018-02-16 08:56:17","USD","-9.206803","-84.695785"
"2487","8dd7bf80-7809-4b00-b291-54fbb51ebebd","95.44","2016-03-19 12:14:17","TL","2.923373","82.072373"
"2488","e15b7f8d-092a-415e-8acf-1f53389134e5","188.93","2015-10-08 04:23:45","WIN_CARD","29.997814","2.547057"
"2489","62df2b0f-210c-409d-b400-110febc74aa6","214.42","2016-02-21 04:38:44","SET_CARD","-67.779665","-49.459262"
"2490","2520cc5d-ba29-4cc3-ab43-7f16fd0b8738","223.39","2019-01-15 11:39:42","CAD","13.762093","47.917562"
"2491","ab81a7ef-364e-4696-b948-c7d37871f1d1","5.67","2018-08-23 04:59:51","WIN_CARD","-26.490541","168.559587"
"2492","744f06db-0625-4bf2-b7c8-c69d86ba08ae","45.83","2015-08-27 08:24:06","USD","56.780111","-27.884561"
"2493","32e7a0a9-2d9c-4514-960f-f6d1bc24bf22","212.36","2016-01-01 09:14:55","BOX_CARD","-89.779856","-148.356636"
"2494","39f46d02-b001-4117-becd-759ecc50a6a2","241.72","2014-08-25 06:34:15","SET_CARD","16.262114","73.60895"
"2495","7e889816-08df-4209-8406-e1ccc72b2cdd","335.51","2020-03-30 02:11:10","CREDIT_CARD","27.436748","-35.391099"
"2496","f4269e88-8c23-4b75-8364-178b97cbb392","296.06","2014-04-05 03:02:44","USD","-8.829438","39.966973"
"2497","9703580a-09c5-4db4-a581-4e55db0a29bf","8.87","2020-01-21 02:17:02","MULTINET","-54.659717","123.791739"
"2498","524d9059-0f47-47fa-9fc6-3d77ae6b64b9","49.55","2020-12-06 06:19:21","CASH","-64.292817","-2.553029"
"2499","b514411e-57c7-46b7-8c0a-f0a1a0b0b0c2","169.23","2020-01-26 04:47:13","WIN_CARD","9.693717","68.605352"
"2500","411d483b-3725-4d75-a0bc-559239c69524","22.01","2018-11-20 06:02:44","WIN_CARD","-75.103762","-135.119794"
"2501","4b276b05-644b-48ee-b966-027c3392d72b","84.07","2018-05-18 08:29:39","SODEXO","76.178937","-116.156505"
"2502","fc1b33a3-b3de-4492-b8a8-da9b11ec00ef","197.17","2015-05-31 02:16:17","CASH","-78.218635","-35.753369"
"2503","833f7163-738b-40de-825e-833e3620a1ae","31.02","2015-09-03 01:23:38","TL","-60.716506","170.103424"
"2504","6f771a94-bdc5-4197-9c1f-90a49548ae9d","277","2019-11-22 10:00:16","WIN_CARD","54.324335","-116.201342"
"2505","0a059d84-b1f1-4502-a537-99dff79c1486","89.96","2017-09-24 10:02:48","CAD","-76.471934","7.401766"
"2506","7828110e-39de-4b46-b887-ae024ffa1237","82.93","2016-05-09 09:04:25","MEAL_CARD","78.794055","-35.523943"
"2507","783d462c-fd74-45a7-ab48-ce114f95553e","115.15","2020-10-25 11:34:37","SODEXO","-11.893364","166.580161"
"2508","83c77d6b-f266-454c-97e3-8c9ebd41a42b","327.32","2016-05-22 06:25:35","CREDIT_CARD","-69.739813","-159.817925"
"2509","6a286af2-b08a-4747-9470-2a450b461e19","174.65","2018-04-22 02:10:32","BOX_CARD","11.512014","-95.078329"
"2510","77b79a1c-943b-485a-a6e3-c25ea00cfcc7","215.76","2016-05-01 02:39:27","CREDIT_CARD","-62.974426","17.592665"
"2511","f6288ee0-e6d0-4dfa-9ece-0660b15cb1c2","244.83","2014-11-19 09:08:38","SET_CARD","35.028716","-94.997476"
"2512","52c450d9-b4d1-4387-aa18-558d600e53bf","240.89","2014-03-22 03:13:08","MEAL_CARD","65.581372","-56.757595"
"2513","3e9a3099-f17c-45e4-9162-4b3970b18114","170.29","2016-12-28 08:32:55","TL","18.930045","-120.868307"
"2514","2d1a3ee4-cbf6-458f-b15c-85ad26afbe36","91.99","2016-03-20 06:26:57","MULTINET","-60.173987","-52.760466"
"2515","d8cb6ad5-bbff-44fb-b60a-d5d466ffb8d2","346.33","2015-10-07 12:17:33","MULTINET","-16.142064","-127.062714"
"2516","4e2a399e-04ae-4bb8-8258-e95c8258d7ac","25.81","2014-03-20 03:31:34","TL","-2.420112","148.210815"
"2517","408c4d94-cdd9-462b-864d-6ee8417d7676","63.59","2014-12-26 12:17:37","TL","12.297486","28.76941"
"2518","c233e356-1483-4896-8e27-ad99730e4eab","220.72","2015-06-03 02:09:19","MULTINET","34.441215","-117.573286"
"2519","36a3235c-d17d-4896-acc8-034b5c773baf","288.96","2016-09-07 11:32:20","CREDIT_CARD","-56.314845","-35.504205"
"2520","73d2c37f-d1a6-4fad-b568-21fadbd16d37","252.04","2014-12-30 08:33:17","CASH","36.630925","108.421978"
"2521","d6ee16f6-c157-4c70-be39-d29afddabe51","40.9","2019-10-02 12:40:42","CAD","5.054686","14.909311"
"2522","d873c4c3-028d-4af8-81bf-2dd8e690465f","39.87","2020-04-23 01:56:21","BOX_CARD","58.046737","-54.725551"
"2523","45b0b271-f873-4b97-896a-ae620c137fc6","145.46","2014-12-16 12:50:53","USD","27.30492","129.79409"
"2524","0d635957-ecae-4176-8789-294acc0922c6","220.87","2014-04-11 01:53:20","USD","67.125088","-176.4767"
"2525","ff82f715-809d-4bcd-8aed-0c75f232c604","30.03","2018-02-16 04:48:37","MULTINET","16.965475","38.466889"
"2526","2561767e-5188-4f42-8ae5-697310e9de5d","329.29","2020-04-02 02:20:05","CREDIT_CARD","40.024782","107.614824"
"2527","9f147fde-6307-453d-a9a9-b9663f2f44dc","1.37","2014-02-15 01:58:28","USD","-31.465267","-89.162933"
"2528","dc598437-fc42-45ef-9f54-75cedd5d8bbd","146.49","2014-01-12 05:10:25","SODEXO","23.271835","-0.855546"
"2529","9a056f76-5e34-45a3-b27c-7f311c46f09d","51.62","2015-03-20 04:45:58","MEAL_CARD","89.611711","133.051025"
"2530","b5fd9d8c-4f5e-4d52-b2fb-24ae5f485fa4","266.29","2020-02-22 01:46:58","WIN_CARD","73.691195","-32.028619"
"2531","a4a75d9e-636f-4127-86eb-0ba2fcecca2e","308.96","2018-01-14 08:49:45","MULTINET","-24.137207","-114.343167"
"2532","e15cd02a-4b90-4ca5-9274-465c069abae3","249.04","2014-07-02 04:56:21","WIN_CARD","-9.611713","-45.640961"
"2533","713913ac-5260-4a7b-aa86-ac376c300219","245.5","2018-01-21 01:45:55","MEAL_CARD","-0.263537","9.25891"
"2534","f8315eea-8897-4c6a-8d11-7d37b90fd0f2","11.97","2017-01-09 01:48:11","SET_CARD","-60.448351","-6.307198"
"2535","d149ecfb-1ed8-421d-93b3-670e54d8d19d","19.79","2014-01-23 09:56:58","CASH","-65.198678","-111.46092"
"2536","322315ca-d101-425b-ae2a-320cfb606c48","129.02","2014-08-05 06:00:15","CAD","-65.986184","83.214598"
"2537","3d92a891-2fb6-4c86-ba97-f5c8e64e97c0","232.17","2019-02-14 06:43:22","WIN_CARD","89.191001","-125.638169"
"2538","422202d1-dfee-46f3-b2d2-92e14e78f1db","276.47","2015-10-18 11:10:47","CREDIT_CARD","53.903064","133.489993"
"2539","8e07c3c4-b34d-4b9b-aca3-c67aecb9e998","96.95","2018-04-18 11:08:41","WIN_CARD","-15.080572","-43.262849"
"2540","ed0b96c3-fa1f-4e01-b159-0e90ac37c993","115.98","2014-01-14 09:38:47","SET_CARD","-15.005661","155.855116"
"2541","3641c978-186f-453f-bfbb-be6a7fb2ab9d","219.63","2018-05-14 11:02:47","CASH","82.946975","-109.631045"
"2542","d59e6052-afbe-49c8-87e2-e4a3bd1cee97","318.84","2016-05-09 04:02:54","MULTINET","55.848075","22.531593"
"2543","7b97c41a-9e52-44b1-89b2-ac6df7c0d459","61.06","2015-11-25 10:09:56","MULTINET","-76.877922","85.545934"
"2544","cca799d7-6ee6-4677-8b10-1a5b481f6141","48.13","2019-01-24 04:27:50","USD","9.989323","-18.759929"
"2545","3210e662-fea7-4e44-8baf-267c9a9b6996","153.28","2018-10-28 12:08:16","SODEXO","75.50036","89.286565"
"2546","cd4b60b2-fb28-4d91-9e13-344ebd88098a","212.19","2019-10-15 02:23:04","EUR","52.3623","84.776018"
"2547","61df231b-38a3-4a3b-b412-fda816fc995f","2.06","2019-09-04 06:55:36","TL","58.115504","3.123188"
"2548","a9ebd31c-949d-4a6d-b383-36822138d859","93.84","2018-07-16 05:07:22","MEAL_CARD","46.873488","-57.852366"
"2549","21af949b-2707-4881-9c12-0db16656dd0e","7.45","2014-08-16 09:07:07","WIN_CARD","14.744578","147.209923"
"2550","6242b144-16b8-4491-8334-69014df06eaa","94.82","2019-12-14 04:24:51","EUR","45.941567","-151.518033"
"2551","bd31c600-2260-4520-8aca-0b9f36f227b0","155.15","2017-01-06 03:50:36","BOX_CARD","55.691938","-84.550986"
"2552","cfa6efc5-c950-43af-b188-74b1af68690e","316.64","2014-10-13 02:59:12","EUR","-65.909426","-165.659185"
"2553","f166b016-7fac-4613-bf17-0db9e0478e6f","119.98","2017-11-25 09:27:28","WIN_CARD","13.310145","-61.977509"
"2554","9d2116c3-56d9-4ee0-b428-7b2d052ac263","26.62","2020-01-26 09:23:37","CASH","1.934411","-2.635659"
"2555","eb3e2e4c-94da-441a-96d2-56c64d8b681d","43.96","2014-03-16 10:58:56","CAD","44.421599","-98.804355"
"2556","5d13a0e7-20bd-4bac-83b8-401044005052","140.19","2020-11-16 09:36:50","CASH","64.308695","-37.660491"
"2557","6c525b47-7251-4c4f-806a-fef674a7b8f8","116.87","2017-10-10 03:46:56","TL","79.146423","6.521488"
"2558","bea6ecf2-1c75-455b-a00f-2b7bf7a72683","99.38","2014-07-17 12:25:39","CASH","-12.095492","66.380962"
"2559","e464f73f-005f-42bf-bf01-748ba43c5293","46.75","2016-11-13 08:01:21","EUR","-70.685986","131.419311"
"2560","ae0ff336-2d8f-49e2-8f7c-b100174bff09","300.04","2017-08-06 06:57:43","SODEXO","16.82774","-123.277624"
"2561","fc32590e-5c80-4240-877c-30c31b70a12c","66.48","2014-04-28 09:22:20","TL","37.33698","-102.644647"
"2562","ea87d7ec-dcb1-4a02-b6a6-bedd67a9121c","247.84","2015-07-20 11:23:58","WIN_CARD","-1.359541","5.480607"
"2563","56662251-9452-474e-8771-a9961fb25c6a","142.26","2014-08-09 12:06:22","USD","7.328923","127.483307"
"2564","7f59171c-74ed-4888-9f0e-ca4c1cbd0dc9","100.51","2018-09-25 03:07:47","EUR","38.15599","-171.133191"
"2565","36f3f281-6ffc-4106-a686-8731433c4864","122.67","2014-07-28 06:44:35","CAD","-48.247555","-118.378492"
"2566","e94135b0-7f97-47fb-9422-b646e069346d","339.08","2017-08-06 02:32:51","WIN_CARD","-18.631283","37.150411"
"2567","1414027f-d471-4935-8df5-121f8feb63ec","192.91","2020-05-27 05:57:42","MEAL_CARD","67.673456","62.603354"
"2568","fef99a05-7afd-489f-8fa3-96ebb4618302","153.49","2016-07-12 09:09:58","BOX_CARD","76.30804","51.117608"
"2569","30f1b61e-c645-463b-8703-c3aa1be11a36","26.08","2016-02-28 11:09:12","CREDIT_CARD","3.248148","60.061667"
"2570","1eb74d73-153c-4b19-9d8e-2cc592f97d04","152.28","2020-10-12 06:24:51","SODEXO","54.360668","-115.739578"
"2571","c1e1b087-29e7-43f8-b0d3-e2af019700d0","131.85","2020-05-26 04:47:49","SET_CARD","9.501663","33.795487"
"2572","1743f464-11e8-45b3-ab48-af9f0ad90119","214.08","2018-06-27 01:46:12","CASH","43.102891","-49.982271"
"2573","67358bea-3404-4b6e-ba37-9fa7de7d10a7","162.47","2018-08-06 11:25:14","MEAL_CARD","-75.765818","47.282197"
"2574","61ae55c2-8ee2-4b2c-bbef-6ff289f299f1","69.34","2016-02-22 03:25:33","BOX_CARD","-39.036767","153.83432"
"2575","60382c33-430d-46d1-8898-8962c39ab25f","326.85","2014-06-16 04:01:22","SET_CARD","-16.415967","-28.034623"
"2576","b9d4eb45-9a28-47c8-a2da-24d6a16e53e2","295.72","2016-05-03 12:47:02","CREDIT_CARD","-31.393768","77.356904"
"2577","7984b89a-29d3-4c40-b8f6-e8c1e84f4b7a","133.84","2018-10-31 06:36:12","CREDIT_CARD","-17.636775","-140.806486"
"2578","4c8f324c-a115-4072-8bed-b9125834b051","66.84","2018-02-12 04:47:34","CREDIT_CARD","73.405884","-71.471225"
"2579","3c9c6adb-e5f4-4d37-b823-8c439bc22c5d","311.62","2018-05-26 04:12:32","CREDIT_CARD","20.333083","-97.824251"
"2580","dcf60e7e-c72c-497f-9c92-d932069e7cdd","288.46","2014-02-22 02:24:46","MULTINET","12.278786","-126.709838"
"2581","84ad6f54-96f5-452c-9281-86e184ab65d4","288.6","2018-01-14 08:13:29","EUR","-50.366296","-177.089908"
"2582","18beb010-3d74-4803-bc35-481dd7b4f56a","273.22","2017-09-02 08:11:58","USD","29.928585","169.774748"
"2583","37908d27-55a1-4c32-88f9-a77c5cecde84","286.44","2020-12-13 06:39:27","MULTINET","-8.837343","-42.962192"
"2584","e6cc0d63-f901-4bd5-b14f-2322787837a5","164.97","2018-11-19 07:29:42","MEAL_CARD","80.504871","81.355385"
"2585","1dfd29b0-f8b0-46f5-9e85-c53ac4cb7eee","147.52","2019-11-06 10:37:59","SET_CARD","-84.573073","-52.70581"
"2586","f2140138-7e57-441b-9c14-f1beec37dd46","25.83","2016-08-15 12:25:52","CASH","39.019504","178.840087"
"2587","9129fcde-62fd-4e17-927d-f6e617d47fb5","213","2018-07-09 08:20:42","WIN_CARD","-76.538248","-16.807023"
"2588","f9f70992-79dc-4e76-8cdb-dc254574a08b","191.36","2018-07-26 02:09:34","USD","-2.400411","167.150528"
"2589","e98071c8-3777-43ad-9fcb-5074eb478fd5","275.29","2020-06-15 04:09:53","WIN_CARD","27.045912","77.179492"
"2590","d979bb2d-b1bc-4fa8-b3cc-612eaa32187d","260.81","2019-04-16 05:47:43","EUR","29.623892","90.670186"
"2591","09e5d583-7000-45f3-ac63-e4ec55576d69","44.18","2015-03-20 04:55:04","BOX_CARD","-82.794324","-58.280771"
"2592","630baee2-ccb0-4224-b357-c133196a90ab","247.27","2020-06-12 04:36:02","SET_CARD","-51.862398","53.616905"
"2593","d2d0bb2a-beff-417b-9270-c814aa0fdac0","241.56","2014-07-04 05:38:07","CAD","81.771494","-26.136746"
"2594","fd032d5b-9ab9-480a-a2a1-11fbcc3fef3d","75.48","2015-02-06 01:07:24","WIN_CARD","82.488555","-109.261079"
"2595","1603a93e-2215-4a09-8e4f-17270338ebc9","104.25","2014-04-06 05:43:45","TL","-8.089422","62.817207"
"2596","fdb5edc3-3f41-4997-9e52-952f25990171","6.94","2014-11-29 04:09:22","WIN_CARD","-6.993146","133.476901"
"2597","793cd639-4a6f-4fde-a471-d4ef665eb8dd","156.67","2014-01-01 09:16:38","WIN_CARD","-47.710456","-46.222874"
"2598","df0b1e45-8eac-462a-b9c4-6a6dd5195c09","66.74","2014-11-16 11:44:05","MEAL_CARD","-42.917773","101.137357"
"2599","d65d11cd-6d32-4cf1-abcc-773617191b07","142.85","2019-10-03 04:04:44","EUR","71.433944","116.924146"
"2600","c9022c59-d051-4b60-a5e0-6d65674a17cd","218.93","2018-07-05 09:43:35","BOX_CARD","65.814021","-53.781367"
"2601","eaf6a007-b16c-4533-ac7a-766e542f93e1","197.67","2015-05-04 10:21:40","MULTINET","4.552948","61.870207"
"2602","67c3828d-a1ea-489b-9016-ab21ef03f83a","29.04","2014-04-07 12:07:37","TL","-76.974702","172.588607"
"2603","78677acc-0671-4d93-9e07-0858c5787391","111.59","2020-11-18 11:04:22","SODEXO","-85.902284","82.06861"
"2604","76d2e9bf-b9d4-4081-9e03-3615eec21986","108.5","2019-04-16 02:26:25","SET_CARD","-31.402652","-124.596441"
"2605","7132d9d8-3b49-4885-9e0a-a01a0e5fad98","203.82","2016-08-31 01:32:45","EUR","-65.304851","20.170921"
"2606","b98903b7-14c0-46f9-91e3-2a36a5691991","139.77","2019-03-19 02:30:53","CAD","28.73837","136.456482"
"2607","80777c41-737b-44ce-b3ac-a0a675c5426b","203.47","2019-03-08 11:47:45","CREDIT_CARD","40.218895","-96.755526"
"2608","8291b6f1-196f-4b0e-b06f-389236e61b9e","28.74","2018-01-01 05:41:07","USD","39.802678","-149.391544"
"2609","4082c438-d1bd-42a6-bbfe-e24c841e7863","119","2018-09-07 04:49:13","MULTINET","45.64487","-162.102684"
"2610","d570c9b2-05c7-4904-a48c-8071ccd010f0","344.5","2017-03-06 10:26:35","EUR","24.722775","155.651307"
"2611","5261c62f-a66f-4e69-be2f-20b46dc3a549","326.38","2015-11-13 02:09:39","CAD","79.493842","-144.358943"
"2612","f09f1171-f29a-4bb7-a55b-02374c43e098","122.81","2016-03-18 08:19:58","CAD","-35.49","-32.43696"
"2613","d59aa14c-9258-40e7-ba11-71efe9850517","146.55","2014-08-19 10:57:57","CASH","59.884213","-19.275258"
"2614","0a6c2501-7d3e-4f42-8b72-1d5bc5f53dd4","46","2019-04-23 04:24:09","TL","21.684941","167.796196"
"2615","66906a93-7106-4f08-be7c-69f08d5cde22","112.45","2014-03-11 06:22:23","WIN_CARD","-29.510377","38.168148"
"2616","d7ae49da-2d43-486b-96de-52dd09e5c3f1","319.63","2019-09-17 05:45:36","MEAL_CARD","88.313739","102.444961"
"2617","645a3f44-5e8d-48d1-bb9f-2c27584206e1","101.34","2019-08-16 01:19:15","TL","56.460967","-2.281875"
"2618","4111b44e-f232-40c5-bc4b-8085f7042dae","27.55","2017-08-21 05:28:52","SODEXO","-84.536019","96.471346"
"2619","409d0b06-eb90-401f-9793-2177832f78db","160.11","2014-08-26 04:50:10","MULTINET","-87.204316","-73.812452"
"2620","b167cdeb-ea9e-4746-b4fd-55f799beef16","207.89","2016-05-30 09:01:09","SET_CARD","-29.571057","62.122153"
"2621","eeec503a-ccc9-416e-b2b3-f83883db066b","334.2","2016-03-01 04:41:32","WIN_CARD","-31.644537","41.381224"
"2622","2d1f66e2-9890-42ba-9507-4ad82479bc85","53.04","2014-11-07 01:48:57","TL","-44.114925","126.278412"
"2623","da9fefa9-c246-40b7-8b72-8a4eddc56605","30.18","2016-11-19 11:53:05","BOX_CARD","-85.977382","82.837322"
"2624","caf22af3-f943-4937-a6e9-caf82aec1e4e","121.65","2018-06-25 08:55:12","SODEXO","-83.872868","-85.830958"
"2625","a53342a6-03d5-49af-b02d-7ed1640454b7","310.7","2019-03-11 10:28:32","CAD","-19.057032","-68.963928"
"2626","88ad00dd-21a2-4098-964e-92b9912d1236","109.29","2020-06-04 10:40:40","WIN_CARD","41.461093","-70.606929"
"2627","1cfceaab-d155-4ba3-be74-a08b055d2ec0","120.91","2017-10-03 12:07:26","MEAL_CARD","86.880588","82.964755"
"2628","29db427a-f16f-4b00-9e89-e71a58d6f867","38.01","2018-05-29 11:30:33","TL","88.503086","136.256045"
"2629","ad874535-93f2-40ee-bfd2-60b2edd3c49e","121.61","2019-10-28 07:53:11","TL","19.604837","86.304723"
"2630","4d274259-4af2-4f3e-b7fc-f05c419dc832","312.18","2015-06-04 10:23:33","TL","-34.723264","15.705175"
"2631","06fa0b46-4560-4010-ac1c-ed7db3ba27a9","243.11","2014-03-19 09:06:55","CREDIT_CARD","13.763719","-66.469749"
"2632","1a03fdce-246f-42a9-9511-349d8b45a2d3","281.53","2017-12-29 10:52:45","CAD","-72.695854","0.724996"
"2633","1486a27d-9cdc-43eb-ae8a-efe060d56d28","323.2","2016-08-14 12:12:25","MULTINET","-8.183498","136.82085"
"2634","0438cf36-23b9-4254-8af4-a59018ce8cc4","104.96","2018-04-15 05:17:30","TL","64.717576","91.388354"
"2635","8a953a7d-6529-46f9-8866-7a1e7883e85f","106.2","2016-02-22 07:03:02","BOX_CARD","-50.788171","136.448353"
"2636","00ff2bb4-4ecc-4069-98b9-58906ff0c8e0","47.46","2019-05-11 03:47:04","SODEXO","77.554157","-158.972194"
"2637","c394c29c-5ecb-48ad-85e7-377cca279de8","95.72","2018-03-22 02:30:24","EUR","-8.345448","-104.53979"
"2638","074be85d-2229-417c-bcdb-5f0db02a0b2c","215.55","2018-11-03 01:35:19","CASH","76.081397","-100.814345"
"2639","a864083a-f88a-463b-b305-969961346bfd","326.51","2017-06-09 07:58:31","USD","36.686177","165.481753"
"2640","e47c0043-6180-43a6-a5cb-3804d1266c60","137.32","2016-06-25 10:47:11","SODEXO","-50.27063","110.633546"
"2641","f73cee76-b6f1-4198-bfa9-51f083ae5594","149.07","2015-01-30 08:56:29","CREDIT_CARD","-4.815038","-123.800941"
"2642","c038a20d-5be8-42e2-a10b-1a78931402fd","181.71","2019-01-27 04:46:11","MULTINET","79.882712","134.615279"
"2643","3e62f0f1-c595-4e10-b476-5acf96dd7e03","205.41","2020-09-20 06:31:22","USD","80.078554","30.496392"
